Data e hora,Pressão - PC 52 (mca),Pressao - PM D52 (mca),Vazao (L/s),Ano,Mes,Dia,Dia da Semana,Horario,Turno,Estacao
2021-03-30T06:45:00Z,8.7,5.5,196.09228515625,2021,3,30,Terca,06:45:00,Manha,Outono
2021-03-30T07:00:00Z,9.3,9.8,188.668823242188,2021,3,30,Terca,07:00:00,Manha,Outono
2021-03-30T07:15:00Z,9.4,11,200.01220703125,2021,3,30,Terca,07:15:00,Manha,Outono
2021-03-30T07:30:00Z,11.7,11.1,204.094604492188,2021,3,30,Terca,07:30:00,Manha,Outono
2021-03-30T07:45:00Z,11.1,12.6,208.233245849609,2021,3,30,Terca,07:45:00,Manha,Outono
2021-03-30T08:00:00Z,11.5,13.1,212.777847290039,2021,3,30,Terca,08:00:00,Manha,Outono
2021-03-30T08:15:00Z,10.7,12.9,222.207153320313,2021,3,30,Terca,08:15:00,Manha,Outono
2021-03-30T08:30:00Z,10,13.2,222.240310668945,2021,3,30,Terca,08:30:00,Manha,Outono
2021-03-30T08:45:00Z,9.9,12.7,232.400466918945,2021,3,30,Terca,08:45:00,Manha,Outono
2021-03-30T09:00:00Z,9.2,12.3,212.78337097168,2021,3,30,Terca,09:00:00,Manha,Outono
2021-03-30T09:15:00Z,8.6,11.6,212.78059387207,2021,3,30,Terca,09:15:00,Manha,Outono
2021-03-30T09:30:00Z,8.4,11,208.437225341797,2021,3,30,Terca,09:30:00,Manha,Outono
2021-03-30T09:45:00Z,8.2,10.5,208.249130249023,2021,3,30,Terca,09:45:00,Manha,Outono
2021-03-30T10:00:00Z,8,10.6,212.777847290039,2021,3,30,Terca,10:00:00,Manha,Outono
2021-03-30T10:15:00Z,7.7,10.1,208.345779418945,2021,3,30,Terca,10:15:00,Manha,Outono
2021-03-30T10:30:00Z,7.6,9.8,222.235794067383,2021,3,30,Terca,10:30:00,Manha,Outono
2021-03-30T10:45:00Z,7.7,9.6,232.398803710938,2021,3,30,Terca,10:45:00,Manha,Outono
2021-03-30T11:00:00Z,7.2,9.6,222.237289428711,2021,3,30,Terca,11:00:00,Manha,Outono
2021-03-30T11:15:00Z,7.1,9.3,227.287231445313,2021,3,30,Terca,11:15:00,Manha,Outono
2021-03-30T11:30:00Z,7.2,9.2,250.017166137695,2021,3,30,Terca,11:30:00,Manha,Outono
2021-03-30T11:45:00Z,8,9.1,263.205230712891,2021,3,30,Terca,11:45:00,Manha,Outono
2021-03-30T12:00:00Z,8.2,9.8,249.647644042969,2021,3,30,Terca,12:00:00,Tarde,Outono
2021-03-30T12:15:00Z,8,10.6,232.553848266602,2021,3,30,Terca,12:15:00,Tarde,Outono
2021-03-30T12:30:00Z,8.1,10.6,238.111846923828,2021,3,30,Terca,12:30:00,Tarde,Outono
2021-03-30T12:45:00Z,8,10.6,256.422698974609,2021,3,30,Terca,12:45:00,Tarde,Outono
2021-03-30T13:00:00Z,8.2,10.4,243.920227050781,2021,3,30,Terca,13:00:00,Tarde,Outono
2021-03-30T13:15:00Z,8.1,10.5,263.027770996094,2021,3,30,Terca,13:15:00,Tarde,Outono
2021-03-30T13:30:00Z,8.1,10.4,263.179870605469,2021,3,30,Terca,13:30:00,Tarde,Outono
2021-03-30T13:45:00Z,8.1,10.5,232.448272705078,2021,3,30,Terca,13:45:00,Tarde,Outono
2021-03-30T14:00:00Z,7.7,10.4,270.293914794922,2021,3,30,Terca,14:00:00,Tarde,Outono
2021-03-30T14:15:00Z,7.8,10.3,263.175659179688,2021,3,30,Terca,14:15:00,Tarde,Outono
2021-03-30T14:30:00Z,7.8,10.2,238.106658935547,2021,3,30,Terca,14:30:00,Tarde,Outono
2021-03-30T14:45:00Z,7.6,10.4,243.920227050781,2021,3,30,Terca,14:45:00,Tarde,Outono
2021-03-30T15:00:00Z,7.6,10.3,256.563232421875,2021,3,30,Terca,15:00:00,Tarde,Outono
2021-03-30T15:15:00Z,7.1,10,243.71159362793,2021,3,30,Terca,15:15:00,Tarde,Outono
2021-03-30T15:30:00Z,7.7,10,250.015258789063,2021,3,30,Terca,15:30:00,Tarde,Outono
2021-03-30T15:45:00Z,8.9,10.2,222.061096191406,2021,3,30,Terca,15:45:00,Tarde,Outono
2021-03-30T16:00:00Z,8.8,11.5,232.367492675781,2021,3,30,Terca,16:00:00,Tarde,Outono
2021-03-30T16:15:00Z,8.9,12,249.929443359375,2021,3,30,Terca,16:15:00,Tarde,Outono
2021-03-30T16:30:00Z,8.5,11.9,250.145034790039,2021,3,30,Terca,16:30:00,Tarde,Outono
2021-03-30T16:45:00Z,8.3,12,256.426696777344,2021,3,30,Terca,16:45:00,Tarde,Outono
2021-03-30T17:00:00Z,8.5,11.6,250.017166137695,2021,3,30,Terca,17:00:00,Tarde,Outono
2021-03-30T17:15:00Z,7.9,10.8,263.082672119141,2021,3,30,Terca,17:15:00,Tarde,Outono
2021-03-30T17:30:00Z,7.6,10.6,238.229553222656,2021,3,30,Terca,17:30:00,Tarde,Outono
2021-03-30T17:45:00Z,7.6,10.3,222.237289428711,2021,3,30,Terca,17:45:00,Tarde,Outono
2021-03-30T18:00:00Z,7.3,9.8,232.573654174805,2021,3,30,Terca,18:00:00,Noite,Outono
2021-03-30T18:15:00Z,7.3,9.6,256.424713134766,2021,3,30,Terca,18:15:00,Noite,Outono
2021-03-30T18:30:00Z,7.4,9.3,249.617202758789,2021,3,30,Terca,18:30:00,Noite,Outono
2021-03-30T18:45:00Z,7.7,9.3,217.292984008789,2021,3,30,Terca,18:45:00,Noite,Outono
2021-03-30T19:00:00Z,7.7,9.3,222.374542236328,2021,3,30,Terca,19:00:00,Noite,Outono
2021-03-30T19:15:00Z,7.9,9.3,237.963134765625,2021,3,30,Terca,19:15:00,Noite,Outono
2021-03-30T19:30:00Z,7.6,9.2,222.235794067383,2021,3,30,Terca,19:30:00,Noite,Outono
2021-03-30T19:45:00Z,4.4,9.3,243.916595458984,2021,3,30,Terca,19:45:00,Noite,Outono
2021-03-30T20:00:00Z,3.4,6.1,227.284072875977,2021,3,30,Terca,20:00:00,Noite,Outono
2021-03-30T20:15:00Z,3.1,4.8,227.282501220703,2021,3,30,Terca,20:15:00,Noite,Outono
2021-03-30T20:30:00Z,3,3.9,222.344360351563,2021,3,30,Terca,20:30:00,Noite,Outono
2021-03-30T20:45:00Z,2.9,3.9,196.091094970703,2021,3,30,Terca,20:45:00,Noite,Outono
2021-03-30T21:00:00Z,2.9,3.8,227.287231445313,2021,3,30,Terca,21:00:00,Noite,Outono
2021-03-30T21:15:00Z,2.9,3.8,227.228912353516,2021,3,30,Terca,21:15:00,Noite,Outono
2021-03-30T21:30:00Z,3,3.8,217.503570556641,2021,3,30,Terca,21:30:00,Noite,Outono
2021-03-30T21:45:00Z,3,3.9,196.091094970703,2021,3,30,Terca,21:45:00,Noite,Outono
2021-03-30T22:00:00Z,3.2,3.9,208.347106933594,2021,3,30,Terca,22:00:00,Noite,Outono
2021-03-30T22:15:00Z,3.4,4.1,192.309494018555,2021,3,30,Terca,22:15:00,Noite,Outono
2021-03-30T22:30:00Z,3.5,4.3,217.406875610352,2021,3,30,Terca,22:30:00,Noite,Outono
2021-03-30T22:45:00Z,3.7,4.5,199.882873535156,2021,3,30,Terca,22:45:00,Noite,Outono
2021-03-30T23:00:00Z,3.8,4.6,208.339157104492,2021,3,30,Terca,23:00:00,Noite,Outono
2021-03-30T23:15:00Z,6.6,4.8,196.088760375977,2021,3,30,Terca,23:15:00,Noite,Outono
2021-03-30T23:30:00Z,7.9,5.6,200.01220703125,2021,3,30,Terca,23:30:00,Noite,Outono
2021-03-30T23:45:00Z,8.8,9,192.228271484375,2021,3,30,Terca,23:45:00,Noite,Outono
2021-03-31T00:00:00Z,9.2,10.2,188.765548706055,2021,3,31,Quarta,00:00:00,Madrugada,Outono
2021-03-31T00:15:00Z,10.8,10.9,192.246322631836,2021,3,31,Quarta,00:15:00,Madrugada,Outono
2021-03-31T00:30:00Z,12.4,12,181.692153930664,2021,3,31,Quarta,00:30:00,Madrugada,Outono
2021-03-31T00:45:00Z,13.1,14.8,169.502212524414,2021,3,31,Quarta,00:45:00,Madrugada,Outono
2021-03-31T01:00:00Z,14.1,15.7,178.580963134766,2021,3,31,Quarta,01:00:00,Madrugada,Outono
2021-03-31T01:15:00Z,14.7,16.2,149.216079711914,2021,3,31,Quarta,01:15:00,Madrugada,Outono
2021-03-31T01:30:00Z,14.9,16.9,161.301116943359,2021,3,31,Quarta,01:30:00,Madrugada,Outono
2021-03-31T01:45:00Z,15.5,17.3,163.945755004883,2021,3,31,Quarta,01:45:00,Madrugada,Outono
2021-03-31T02:00:00Z,15.8,17.9,161.224136352539,2021,3,31,Quarta,02:00:00,Madrugada,Outono
2021-03-31T02:15:00Z,16.1,18.1,163.940826416016,2021,3,31,Quarta,02:15:00,Madrugada,Outono
2021-03-31T02:30:00Z,16.6,18.4,158.794311523438,2021,3,31,Quarta,02:30:00,Madrugada,Outono
2021-03-31T02:45:00Z,16.5,18.9,140.781402587891,2021,3,31,Quarta,02:45:00,Madrugada,Outono
2021-03-31T03:00:00Z,17.2,19.2,90.9320526123047,2021,3,31,Quarta,03:00:00,Madrugada,Outono
2021-03-31T03:15:00Z,17.6,19.3,76.3413619995117,2021,3,31,Quarta,03:15:00,Madrugada,Outono
2021-03-31T03:30:00Z,17.6,19.6,102.046661376953,2021,3,31,Quarta,03:30:00,Madrugada,Outono
2021-03-31T03:45:00Z,17.7,19.7,89.2914581298828,2021,3,31,Quarta,03:45:00,Madrugada,Outono
2021-03-31T04:00:00Z,17.7,19.7,84.0312881469727,2021,3,31,Quarta,04:00:00,Madrugada,Outono
2021-03-31T04:15:00Z,17.6,19.7,100.006103515625,2021,3,31,Quarta,04:15:00,Madrugada,Outono
2021-03-31T04:30:00Z,17.4,19.6,93.4647674560547,2021,3,31,Quarta,04:30:00,Madrugada,Outono
2021-03-31T04:45:00Z,17.5,19.5,95.2214889526367,2021,3,31,Quarta,04:45:00,Madrugada,Outono
2021-03-31T05:00:00Z,17.4,19.4,121.958297729492,2021,3,31,Quarta,05:00:00,Madrugada,Outono
2021-03-31T05:15:00Z,17.9,19.3,140.854034423828,2021,3,31,Quarta,05:15:00,Madrugada,Outono
2021-03-31T05:30:00Z,17.9,19,131.586242675781,2021,3,31,Quarta,05:30:00,Madrugada,Outono
2021-03-31T05:45:00Z,14.7,20.2,158.738922119141,2021,3,31,Quarta,05:45:00,Madrugada,Outono
2021-03-31T06:00:00Z,12.5,18.7,151.49609375,2021,3,31,Quarta,06:00:00,Manha,Outono
2021-03-31T06:15:00Z,10.2,15.2,188.691635131836,2021,3,31,Quarta,06:15:00,Manha,Outono
2021-03-31T06:30:00Z,8.7,12.1,172.517639160156,2021,3,31,Quarta,06:30:00,Manha,Outono
2021-03-31T06:45:00Z,8.8,9.9,188.691635131836,2021,3,31,Quarta,06:45:00,Manha,Outono
2021-03-31T07:00:00Z,8.6,9.8,200.01220703125,2021,3,31,Quarta,07:00:00,Manha,Outono
2021-03-31T07:15:00Z,7.7,9.7,192.320785522461,2021,3,31,Quarta,07:15:00,Manha,Outono
2021-03-31T07:30:00Z,7.3,9.1,188.588455200195,2021,3,31,Quarta,07:30:00,Manha,Outono
2021-03-31T07:45:00Z,7.2,9,227.287231445313,2021,3,31,Quarta,07:45:00,Manha,Outono
2021-03-31T08:00:00Z,6.8,8.4,243.911148071289,2021,3,31,Quarta,08:00:00,Manha,Outono
2021-03-31T08:15:00Z,7.3,8.2,243.912963867188,2021,3,31,Quarta,08:15:00,Manha,Outono
2021-03-31T08:30:00Z,8.2,8.2,250.003814697266,2021,3,31,Quarta,08:30:00,Manha,Outono
2021-03-31T08:45:00Z,7.8,9.4,217.404006958008,2021,3,31,Quarta,08:45:00,Manha,Outono
2021-03-31T09:00:00Z,7.8,9.5,238.229553222656,2021,3,31,Quarta,09:00:00,Manha,Outono
2021-03-31T09:15:00Z,8.8,9.6,227.287231445313,2021,3,31,Quarta,09:15:00,Manha,Outono
2021-03-31T09:30:00Z,9.3,9.6,232.567047119141,2021,3,31,Quarta,09:30:00,Manha,Outono
2021-03-31T09:45:00Z,10,11.2,208.213394165039,2021,3,31,Quarta,09:45:00,Manha,Outono
2021-03-31T10:00:00Z,10,12.4,222.237289428711,2021,3,31,Quarta,10:00:00,Manha,Outono
2021-03-31T10:15:00Z,9.9,12.4,212.748825073242,2021,3,31,Quarta,10:15:00,Manha,Outono
2021-03-31T10:30:00Z,9.6,12,250.017166137695,2021,3,31,Quarta,10:30:00,Manha,Outono
2021-03-31T10:45:00Z,8.9,11.7,285.467864990234,2021,3,31,Quarta,10:45:00,Manha,Outono
2021-03-31T11:00:00Z,8.7,11.2,270.438903808594,2021,3,31,Quarta,11:00:00,Manha,Outono
2021-03-31T11:15:00Z,8.7,10.8,277.796142578125,2021,3,31,Quarta,11:15:00,Manha,Outono
2021-03-31T11:30:00Z,8.2,10.7,277.796142578125,2021,3,31,Quarta,11:30:00,Manha,Outono
2021-03-31T11:45:00Z,8,10.4,285.736724853516,2021,3,31,Quarta,11:45:00,Manha,Outono
2021-03-31T12:00:00Z,7.8,10.3,263.175659179688,2021,3,31,Quarta,12:00:00,Tarde,Outono
2021-03-31T12:15:00Z,7.7,9.9,256.426696777344,2021,3,31,Quarta,12:15:00,Tarde,Outono
2021-03-31T12:30:00Z,7.5,9.7,244.041946411133,2021,3,31,Quarta,12:30:00,Tarde,Outono
2021-03-31T12:45:00Z,7.3,9.4,270.282745361328,2021,3,31,Quarta,12:45:00,Tarde,Outono
2021-03-31T13:00:00Z,6.9,9.2,263.177764892578,2021,3,31,Quarta,13:00:00,Tarde,Outono
2021-03-31T13:15:00Z,6.9,8.9,238.099746704102,2021,3,31,Quarta,13:15:00,Tarde,Outono
2021-03-31T13:30:00Z,6.9,8.8,222.235794067383,2021,3,31,Quarta,13:30:00,Tarde,Outono
2021-03-31T13:45:00Z,6.7,8.6,238.108383178711,2021,3,31,Quarta,13:45:00,Tarde,Outono
2021-03-31T14:00:00Z,7.2,8.8,243.918426513672,2021,3,31,Quarta,14:00:00,Tarde,Outono
2021-03-31T14:15:00Z,8,8.5,249.807510375977,2021,3,31,Quarta,14:15:00,Tarde,Outono
2021-03-31T14:30:00Z,8.3,9.7,243.918426513672,2021,3,31,Quarta,14:30:00,Tarde,Outono
2021-03-31T14:45:00Z,7.9,9.9,243.903884887695,2021,3,31,Quarta,14:45:00,Tarde,Outono
2021-03-31T15:00:00Z,7.9,10,227.28564453125,2021,3,31,Quarta,15:00:00,Tarde,Outono
2021-03-31T15:15:00Z,7.6,9.8,222.234283447266,2021,3,31,Quarta,15:15:00,Tarde,Outono
2021-03-31T15:30:00Z,7.3,9.4,217.505004882813,2021,3,31,Quarta,15:30:00,Tarde,Outono
2021-03-31T15:45:00Z,6.9,9.2,192.312881469727,2021,3,31,Quarta,15:45:00,Tarde,Outono
2021-03-31T16:00:00Z,7,8.9,196.093444824219,2021,3,31,Quarta,16:00:00,Tarde,Outono
2021-03-31T16:15:00Z,6.9,8.7,192.31852722168,2021,3,31,Quarta,16:15:00,Tarde,Outono
2021-03-31T16:30:00Z,7.6,8.7,200.013427734375,2021,3,31,Quarta,16:30:00,Tarde,Outono
2021-03-31T16:45:00Z,7.8,9.3,217.40544128418,2021,3,31,Quarta,16:45:00,Tarde,Outono
2021-03-31T17:00:00Z,7.6,9.7,212.781982421875,2021,3,31,Quarta,17:00:00,Tarde,Outono
2021-03-31T17:15:00Z,7.6,9.6,217.344863891602,2021,3,31,Quarta,17:15:00,Tarde,Outono
2021-03-31T17:30:00Z,7.5,9.6,208.441207885742,2021,3,31,Quarta,17:30:00,Tarde,Outono
2021-03-31T17:45:00Z,6.8,9.4,212.641143798828,2021,3,31,Quarta,17:45:00,Tarde,Outono
2021-03-31T18:00:00Z,6.4,9,217.503570556641,2021,3,31,Quarta,18:00:00,Noite,Outono
2021-03-31T18:15:00Z,6.3,8.5,212.777847290039,2021,3,31,Quarta,18:15:00,Noite,Outono
2021-03-31T18:30:00Z,6,8.2,212.874603271484,2021,3,31,Quarta,18:30:00,Noite,Outono
2021-03-31T18:45:00Z,5.9,8.2,208.345779418945,2021,3,31,Quarta,18:45:00,Noite,Outono
2021-03-31T19:00:00Z,5.3,8.1,204.147994995117,2021,3,31,Quarta,19:00:00,Noite,Outono
2021-03-31T19:15:00Z,3.2,8.1,217.40544128418,2021,3,31,Quarta,19:15:00,Noite,Outono
2021-03-31T19:30:00Z,2.8,5.1,217.402557373047,2021,3,31,Quarta,19:30:00,Noite,Outono
2021-03-31T19:45:00Z,2.6,4.4,192.320785522461,2021,3,31,Quarta,19:45:00,Noite,Outono
2021-03-31T20:00:00Z,2.5,3.9,188.764465332031,2021,3,31,Quarta,20:00:00,Noite,Outono
2021-03-31T20:15:00Z,2.5,3.8,208.347106933594,2021,3,31,Quarta,20:15:00,Noite,Outono
2021-03-31T20:30:00Z,2.6,3.8,204.094604492188,2021,3,31,Quarta,20:30:00,Noite,Outono
2021-03-31T20:45:00Z,2.5,3.8,192.320785522461,2021,3,31,Quarta,20:45:00,Noite,Outono
2021-03-31T21:00:00Z,2.7,3.8,188.602584838867,2021,3,31,Quarta,21:00:00,Noite,Outono
2021-03-31T21:15:00Z,2.7,3.8,185.199005126953,2021,3,31,Quarta,21:15:00,Noite,Outono
2021-03-31T21:30:00Z,2.9,4,181.829284667969,2021,3,31,Quarta,21:30:00,Noite,Outono
2021-03-31T21:45:00Z,3,4.1,200.010986328125,2021,3,31,Quarta,21:45:00,Noite,Outono
2021-03-31T22:00:00Z,3.2,4.2,97.0935287475586,2021,3,31,Quarta,22:00:00,Noite,Outono
2021-03-31T22:15:00Z,3.2,4.3,53.7668609619141,2021,3,31,Quarta,22:15:00,Noite,Outono
2021-03-31T22:30:00Z,3.3,4.4,71.9468994140625,2021,3,31,Quarta,22:30:00,Noite,Outono
2021-03-31T22:45:00Z,3.5,4.5,51.8166198730469,2021,3,31,Quarta,22:45:00,Noite,Outono
2021-03-31T23:00:00Z,3.8,4.6,59.5274200439453,2021,3,31,Quarta,23:00:00,Noite,Outono
2021-03-31T23:15:00Z,4,4.8,74.0787582397461,2021,3,31,Quarta,23:15:00,Noite,Outono
2021-03-31T23:30:00Z,4.2,5,111.118270874023,2021,3,31,Quarta,23:30:00,Noite,Outono
2021-03-31T23:45:00Z,4.5,5.2,80.0044937133789,2021,3,31,Quarta,23:45:00,Noite,Outono
2021-04-01T00:00:00Z,4.7,5.5,82.6504211425781,2021,4,1,Quinta,00:00:00,Madrugada,Outono
2021-04-01T00:15:00Z,4.3,5.9,99.0161209106445,2021,4,1,Quinta,00:15:00,Madrugada,Outono
2021-04-01T00:30:00Z,4,5.7,135.144714355469,2021,4,1,Quinta,00:30:00,Madrugada,Outono
2021-04-01T00:45:00Z,3.9,5.1,93.4639663696289,2021,4,1,Quinta,00:45:00,Madrugada,Outono
2021-04-01T01:00:00Z,3.9,4.7,120.489639282227,2021,4,1,Quinta,01:00:00,Madrugada,Outono
2021-04-01T01:15:00Z,4.1,4.5,64.1066818237305,2021,4,1,Quinta,01:15:00,Madrugada,Outono
2021-04-01T01:30:00Z,4.1,4.6,136.994552612305,2021,4,1,Quinta,01:30:00,Madrugada,Outono
2021-04-01T01:45:00Z,4.1,4.7,117.653816223145,2021,4,1,Quinta,01:45:00,Madrugada,Outono
2021-04-01T02:00:00Z,4.2,4.8,108.702362060547,2021,4,1,Quinta,02:00:00,Madrugada,Outono
2021-04-01T02:15:00Z,4.2,4.9,121.95874786377,2021,4,1,Quinta,02:15:00,Madrugada,Outono
2021-04-01T02:30:00Z,3.8,5,101.016700744629,2021,4,1,Quinta,02:30:00,Madrugada,Outono
2021-04-01T02:45:00Z,3.9,4.4,84.0170669555664,2021,4,1,Quinta,02:45:00,Madrugada,Outono
2021-04-01T03:00:00Z,3.9,4.4,105.269577026367,2021,4,1,Quinta,03:00:00,Madrugada,Outono
2021-04-01T03:15:00Z,3.9,4.5,97.0935287475586,2021,4,1,Quinta,03:15:00,Madrugada,Outono
2021-04-01T03:30:00Z,4,4.5,123.48600769043,2021,4,1,Quinta,03:30:00,Madrugada,Outono
2021-04-01T03:45:00Z,4,4.5,84.7517700195313,2021,4,1,Quinta,03:45:00,Madrugada,Outono
2021-04-01T04:00:00Z,4.1,4.5,107.533729553223,2021,4,1,Quinta,04:00:00,Madrugada,Outono
2021-04-01T04:15:00Z,4.1,4.5,109.89372253418,2021,4,1,Quinta,04:15:00,Madrugada,Outono
2021-04-01T04:30:00Z,4.1,4.7,112.366180419922,2021,4,1,Quinta,04:30:00,Madrugada,Outono
2021-04-01T04:45:00Z,4.2,4.7,133.340927124023,2021,4,1,Quinta,04:45:00,Madrugada,Outono
2021-04-01T05:00:00Z,4.1,4.8,135.143051147461,2021,4,1,Quinta,05:00:00,Madrugada,Outono
2021-04-01T05:15:00Z,4.1,4.8,117.655082702637,2021,4,1,Quinta,05:15:00,Madrugada,Outono
2021-04-01T05:30:00Z,4.1,4.9,126.589706420898,2021,4,1,Quinta,05:30:00,Madrugada,Outono
2021-04-01T05:45:00Z,4.1,4.8,123.464599609375,2021,4,1,Quinta,05:45:00,Madrugada,Outono
2021-04-01T06:00:00Z,4.1,4.8,151.524826049805,2021,4,1,Quinta,06:00:00,Manha,Outono
2021-04-01T06:15:00Z,6.1,4.8,149.262985229492,2021,4,1,Quinta,06:15:00,Manha,Outono
2021-04-01T06:30:00Z,8,5.6,135.144165039063,2021,4,1,Quinta,06:30:00,Manha,Outono
2021-04-01T06:45:00Z,7.9,9.1,188.594985961914,2021,4,1,Quinta,06:45:00,Manha,Outono
2021-04-01T07:00:00Z,7.2,9.8,196.091094970703,2021,4,1,Quinta,07:00:00,Manha,Outono
2021-04-01T07:15:00Z,6.7,9,217.389572143555,2021,4,1,Quinta,07:15:00,Manha,Outono
2021-04-01T07:30:00Z,6.5,8.8,217.402557373047,2021,4,1,Quinta,07:30:00,Manha,Outono
2021-04-01T07:45:00Z,6.3,8.2,204.025985717773,2021,4,1,Quinta,07:45:00,Manha,Outono
2021-04-01T08:00:00Z,7.8,7.9,227.287231445313,2021,4,1,Quinta,08:00:00,Manha,Outono
2021-04-01T08:15:00Z,8.4,9.3,204.090774536133,2021,4,1,Quinta,08:15:00,Manha,Outono
2021-04-01T08:30:00Z,8.4,10.4,192.31852722168,2021,4,1,Quinta,08:30:00,Manha,Outono
2021-04-01T08:45:00Z,8.3,10.8,196.091094970703,2021,4,1,Quinta,08:45:00,Manha,Outono
2021-04-01T09:00:00Z,8.1,11,196.091094970703,2021,4,1,Quinta,09:00:00,Manha,Outono
2021-04-01T09:15:00Z,7.9,10.4,192.320785522461,2021,4,1,Quinta,09:15:00,Manha,Outono
2021-04-01T09:30:00Z,7.4,10,192.31852722168,2021,4,1,Quinta,09:30:00,Manha,Outono
2021-04-01T09:45:00Z,7.1,9.8,192.31852722168,2021,4,1,Quinta,09:45:00,Manha,Outono
2021-04-01T10:00:00Z,7.1,9.4,196.170928955078,2021,4,1,Quinta,10:00:00,Manha,Outono
2021-04-01T10:15:00Z,7.2,9.4,192.321914672852,2021,4,1,Quinta,10:15:00,Manha,Outono
2021-04-01T10:30:00Z,7.9,9.4,200.013427734375,2021,4,1,Quinta,10:30:00,Manha,Outono
2021-04-01T10:45:00Z,8.1,9.6,204.09587097168,2021,4,1,Quinta,10:45:00,Manha,Outono
2021-04-01T11:00:00Z,8.1,10.5,212.8759765625,2021,4,1,Quinta,11:00:00,Manha,Outono
2021-04-01T11:15:00Z,8.6,10.7,208.347106933594,2021,4,1,Quinta,11:15:00,Manha,Outono
2021-04-01T11:30:00Z,8.1,10.8,188.690536499023,2021,4,1,Quinta,11:30:00,Manha,Outono
2021-04-01T11:45:00Z,8.4,10.6,208.347106933594,2021,4,1,Quinta,11:45:00,Manha,Outono
2021-04-01T12:00:00Z,8,10.8,204.103500366211,2021,4,1,Quinta,12:00:00,Tarde,Outono
2021-04-01T12:15:00Z,8.1,10.7,222.237289428711,2021,4,1,Quinta,12:15:00,Tarde,Outono
2021-04-01T12:30:00Z,7.7,10.6,212.8759765625,2021,4,1,Quinta,12:30:00,Tarde,Outono
2021-04-01T12:45:00Z,7.6,10.7,192.31965637207,2021,4,1,Quinta,12:45:00,Tarde,Outono
2021-04-01T13:00:00Z,7.6,10.6,204.089508056641,2021,4,1,Quinta,13:00:00,Tarde,Outono
2021-04-01T13:15:00Z,7.6,10.5,203.957397460938,2021,4,1,Quinta,13:15:00,Tarde,Outono
2021-04-01T13:30:00Z,7.4,10.5,192.316268920898,2021,4,1,Quinta,13:30:00,Tarde,Outono
2021-04-01T13:45:00Z,7.4,10.5,208.347106933594,2021,4,1,Quinta,13:45:00,Tarde,Outono
2021-04-01T14:00:00Z,7.4,10.4,217.404006958008,2021,4,1,Quinta,14:00:00,Tarde,Outono
2021-04-01T14:15:00Z,7.5,10.2,222.234283447266,2021,4,1,Quinta,14:15:00,Tarde,Outono
2021-04-01T14:30:00Z,7.5,10.3,227.290374755859,2021,4,1,Quinta,14:30:00,Tarde,Outono
2021-04-01T14:45:00Z,8,10.4,222.235794067383,2021,4,1,Quinta,14:45:00,Tarde,Outono
2021-04-01T15:00:00Z,8.7,10.5,200.013427734375,2021,4,1,Quinta,15:00:00,Tarde,Outono
2021-04-01T15:15:00Z,9.1,11.2,204.059005737305,2021,4,1,Quinta,15:15:00,Tarde,Outono
2021-04-01T15:30:00Z,9,11.5,208.347106933594,2021,4,1,Quinta,15:30:00,Tarde,Outono
2021-04-01T15:45:00Z,9.3,11.7,199.949966430664,2021,4,1,Quinta,15:45:00,Tarde,Outono
2021-04-01T16:00:00Z,9.7,11.6,196.173278808594,2021,4,1,Quinta,16:00:00,Tarde,Outono
2021-04-01T16:15:00Z,9.4,12.2,208.347106933594,2021,4,1,Quinta,16:15:00,Tarde,Outono
2021-04-01T16:30:00Z,9.4,12.1,196.004302978516,2021,4,1,Quinta,16:30:00,Tarde,Outono
2021-04-01T16:45:00Z,9.4,12,192.320785522461,2021,4,1,Quinta,16:45:00,Tarde,Outono
2021-04-01T17:00:00Z,9.4,12.1,208.437225341797,2021,4,1,Quinta,17:00:00,Tarde,Outono
2021-04-01T17:15:00Z,9,11.6,212.596984863281,2021,4,1,Quinta,17:15:00,Tarde,Outono
2021-04-01T17:30:00Z,8.9,11.5,200.010986328125,2021,4,1,Quinta,17:30:00,Tarde,Outono
2021-04-01T17:45:00Z,9.2,11.1,200.013427734375,2021,4,1,Quinta,17:45:00,Tarde,Outono
2021-04-01T18:00:00Z,9.4,11.2,200.01708984375,2021,4,1,Quinta,18:00:00,Noite,Outono
2021-04-01T18:15:00Z,9.5,11.2,208.347106933594,2021,4,1,Quinta,18:15:00,Noite,Outono
2021-04-01T18:30:00Z,9.5,11.5,200.013427734375,2021,4,1,Quinta,18:30:00,Noite,Outono
2021-04-01T18:45:00Z,10,11.3,200.013427734375,2021,4,1,Quinta,18:45:00,Noite,Outono
2021-04-01T19:00:00Z,10.3,11.4,200.0146484375,2021,4,1,Quinta,19:00:00,Noite,Outono
2021-04-01T19:15:00Z,10.3,11.7,192.31965637207,2021,4,1,Quinta,19:15:00,Noite,Outono
2021-04-01T19:30:00Z,10.4,11.9,204.09587097168,2021,4,1,Quinta,19:30:00,Noite,Outono
2021-04-01T19:45:00Z,11,12,196.091094970703,2021,4,1,Quinta,19:45:00,Noite,Outono
2021-04-01T20:00:00Z,10.6,12.3,192.31852722168,2021,4,1,Quinta,20:00:00,Noite,Outono
2021-04-01T20:15:00Z,10.6,12.3,196.061767578125,2021,4,1,Quinta,20:15:00,Noite,Outono
2021-04-01T20:30:00Z,10.7,12.2,200.01220703125,2021,4,1,Quinta,20:30:00,Noite,Outono
