"Situação da Ligação de Água","Categoria de Imóvel","Perfil de Imóvel","Setor","CONSUMO_MEDIDO","TIPO_CONSUMO","MUNICIPIO","QUANTIDADE_ECONOMIAS","x","y"
"LIGADO","RESIDENCIAL","NORMAL",611,19,"REAL","RECIFE",1,-3885707.08859894,-909267.385551882
"LIGADO","RESIDENCIAL","NORMAL",611,24,"REAL","RECIFE",1,-3885704.91664435,-909268.29529344
"LIGADO","RESIDENCIAL","NORMAL",611,18,"REAL","RECIFE",1,-3885702.74457845,-909269.312089888
"LIGADO","RESIDENCIAL","NORMAL",611,13,"REAL","RECIFE",1,-3885700.57251254,-909270.168304035
"LIGADO","RESIDENCIAL","NORMAL",611,12,"REAL","RECIFE",1,-3885698.08274081,-909271.345682857
"LIGADO","RESIDENCIAL","NORMAL",611,24,"REAL","RECIFE",1,-3885695.38090545,-909272.46942181
"LIGADO","RESIDENCIAL","NORMAL",611,11,"REAL","RECIFE",1,-3885692.52021717,-909273.59327325
"LIGADO","RESIDENCIAL","NORMAL",611,14,"REAL","RECIFE",1,-3885690.18929836,-909274.610069819
"LIGADO","RESIDENCIAL","NORMAL",611,17,"REAL","RECIFE",1,-3885687.9112563,-909275.573338959
"CORTADO","RESIDENCIAL","NORMAL",611,0,"REAL","RECIFE",1,-3885685.15654418,-909276.697190477
"LIGADO","RESIDENCIAL","NORMAL",611,4,"REAL","RECIFE",1,-3885709.84331106,-909262.676262105
"LIGADO","RESIDENCIAL","NORMAL",611,10,"REAL","RECIFE",1,-3885707.67135647,-909263.586003562
"LIGADO","RESIDENCIAL","NORMAL",611,24,"REAL","RECIFE",1,-3885705.60526672,-909264.442217604
"LIGADO","RESIDENCIAL","NORMAL",611,13,"REAL","RECIFE",1,-3885703.16837175,-909265.512541404
"LIGADO","RESIDENCIAL","NORMAL",611,12,"REAL","RECIFE",1,-3885701.15527008,-909266.315228045
"LIGADO","RESIDENCIAL","NORMAL",611,6,"REAL","RECIFE",1,-3885698.66538702,-909267.385551882
"LIGADO","RESIDENCIAL","NORMAL",611,12,"REAL","RECIFE",1,-3885695.95308764,-909268.413031313
"LIGADO","RESIDENCIAL","NORMAL",611,0,"REAL","RECIFE",1,-3885693.15585147,-909269.579727093
"LIGADO","RESIDENCIAL","NORMAL",611,13,"REAL","RECIFE",1,-3885690.77194457,-909270.756993442
"LIGADO","RESIDENCIAL","NORMAL",611,14,"REAL","RECIFE",1,-3885688.54700191,-909271.559792625
"LIGADO","RESIDENCIAL","NORMAL",611,7,"REAL","RECIFE",1,-3885685.84516654,-909272.844113921
"LIGADO","RESIDENCIAL","NORMAL",611,14,"REAL","RECIFE",1,-3885688.84099668,-909286.482481545
"LIGADO","COMERCIAL","NORMAL",611,6,"REAL","RECIFE",1,-3885809.18783027,-909279.364566803
"LIGADO","RESIDENCIAL","NORMAL",613,6,"REAL","RECIFE",1,-3886536.19427394,-909047.653255616
"LIGADO","RESIDENCIAL","NORMAL",613,0,"REAL","RECIFE",1,-3886529.05223804,-909045.515767053
"LIGADO","RESIDENCIAL","NORMAL",613,6,"REAL","RECIFE",1,-3886522.80621274,-909047.901999552
"LIGADO","RESIDENCIAL","NORMAL",613,7,"REAL","RECIFE",1,-3886596.0539924,-909095.997880801
"LIGADO","RESIDENCIAL","NORMAL",611,26,"REAL","RECIFE",1,-3885687.64898758,-909283.59267347
"LIGADO","RESIDENCIAL","NORMAL",611,19,"REAL","RECIFE",1,-3885686.41734873,-909280.100794183
"CORTADO","RESIDENCIAL","NORMAL",613,NA,"CONS CORT","RECIFE",1,-3886697.0650757,-908353.718444347
"CORTADO","COMERCIAL","NORMAL",612,NA,"CONS CORT","RECIFE",1,NA,NA
"LIGADO","RESIDENCIAL","NORMAL",612,NA,"N MEDIDO","RECIFE",1,NA,NA
"CORTADO","COMERCIAL","NORMAL",613,NA,"CONS CORT","RECIFE",1,-3886255.19482479,-908704.904301644
"LIGADO","RESIDENCIAL","NORMAL",613,13,"REAL","RECIFE",1,-3886063.90808722,-908861.963363193
"LIGADO","RESIDENCIAL","NORMAL",613,9,"REAL","RECIFE",1,-3886059.62484718,-908862.918639449
"LIGADO","RESIDENCIAL","NORMAL",613,11,"ESTIMADO","RECIFE",1,-3886054.3208074,-908862.281601187
"LIGADO","RESIDENCIAL","NORMAL",611,7,"REAL","RECIFE",1,-3885082.43530635,-908037.704912232
"CORTADO","RESIDENCIAL","NORMAL",611,0,"REAL","RECIFE",1,-3885085.13380213,-908040.262014689
"LIGADO","RESIDENCIAL","NORMAL",611,4,"REAL","RECIFE",1,-3885085.77756275,-908036.669926744
"LIGADO","RESIDENCIAL","NORMAL",611,6,"REAL","RECIFE",1,-3885088.52849001,-908039.403574909
"CORTADO","RESIDENCIAL","NORMAL",611,0,"REAL","RECIFE",1,-3885089.08976288,-908035.600869068
"LIGADO","RESIDENCIAL","NORMAL",611,3,"REAL","RECIFE",1,-3885092.03271625,-908038.160670192
"LIGADO","RESIDENCIAL","NORMAL",611,0,"REAL","RECIFE",1,-3885092.99284686,-908034.459393921
"LIGADO","RESIDENCIAL","NORMAL",611,4,"REAL","RECIFE",1,-3885085.92528371,-908047.523444282
"LIGADO","RESIDENCIAL","NORMAL",611,8,"REAL","RECIFE",1,-3885088.87102008,-908049.443295623
"LIGADO","RESIDENCIAL","NORMAL",611,14,"REAL","RECIFE",1,-3885090.09007982,-908046.466081106
"LIGADO","RESIDENCIAL","NORMAL",611,10,"REAL","RECIFE",1,-3885092.86004271,-908048.388743638
"LIGADO","RESIDENCIAL","NORMAL",611,5,"REAL","RECIFE",1,-3885094.21836314,-908045.021329249
"LIGADO","RESIDENCIAL","NORMAL",611,1,"REAL","RECIFE",1,-3885096.97396581,-908047.276505056
"LIGADO","PUBLICO","NORMAL",611,86,"REAL","RECIFE",1,-3885479.05975024,-909365.349866322
"LIGADO","RESIDENCIAL","NORMAL",613,3,"REAL","RECIFE",1,-3886715.29542343,-908207.680798205
"LIGADO","RESIDENCIAL","NORMAL",611,8,"REAL","RECIFE",1,-3885400.7695316,-908171.529725839
"LIGADO","RESIDENCIAL","NORMAL",611,21,"REAL","RECIFE",1,-3885405.69130025,-908173.312506059
"LIGADO","RESIDENCIAL","NORMAL",611,4,"REAL","RECIFE",1,-3885401.2178152,-908176.790468264
"LIGADO","RESIDENCIAL","NORMAL",611,0,"REAL","RECIFE",1,-3885405.99019309,-908179.479257419
"LIGADO","RESIDENCIAL","NORMAL",611,5,"REAL","RECIFE",1,-3885406.69495678,-908184.756306009
"LIGADO","RESIDENCIAL","NORMAL",611,5,"REAL","RECIFE",1,-3885402.10870508,-908182.547565135
"LIGADO","RESIDENCIAL","NORMAL",611,6,"REAL","RECIFE",1,-3885395.63870495,-908169.347411325
"LIGADO","RESIDENCIAL","NORMAL",611,5,"REAL","RECIFE",1,-3885391.55138721,-908173.346915719
"LIGADO","RESIDENCIAL","NORMAL",611,11,"REAL","RECIFE",1,-3885396.25263194,-908175.212796472
"LIGADO","RESIDENCIAL","NORMAL",611,7,"REAL","RECIFE",1,-3885392.03996846,-908178.772847237
"LIGADO","RESIDENCIAL","NORMAL",611,14,"REAL","RECIFE",1,-3885393.10173376,-908184.737976671
"LIGADO","RESIDENCIAL","NORMAL",611,4,"REAL","RECIFE",1,-3885396.58547722,-908180.840575766
"LIGADO","RESIDENCIAL","NORMAL",611,NA,"MEDIA HD","RECIFE",1,-3885769.00772798,-909210.44869938
"LIGADO","RESIDENCIAL","NORMAL",611,NA,"MEDIA HD","RECIFE",1,-3885767.55166904,-909214.248130763
"LIGADO","RESIDENCIAL","NORMAL",611,NA,"MEDIA HD","RECIFE",1,-3885763.58257259,-909212.543801189
"LIGADO","RESIDENCIAL","NORMAL",611,NA,"MEDIA HD","RECIFE",1,-3885763.50331312,-909216.09617467
"LIGADO","RESIDENCIAL","NORMAL",611,15,"REAL","RECIFE",1,-3885759.35009424,-909214.480120208
"LIGADO","RESIDENCIAL","NORMAL",611,13,"REAL","RECIFE",1,-3885759.41766517,-909217.607648388
"LIGADO","RESIDENCIAL","NORMAL",611,5,"REAL","RECIFE",1,-3885755.82393805,-909219.255302101
"LIGADO","RESIDENCIAL","NORMAL",611,4,"REAL","RECIFE",1,-3885756.04557515,-909216.002839119
"CORTADO","RESIDENCIAL","NORMAL",613,NA,"MEDIA HD","RECIFE",1,-3886280.04400679,-907845.04283983
"LIGADO","RESIDENCIAL","GRANDE",611,969,"REAL","RECIFE",76,-3886057.6482583,-908493.336416989
"CORTADO","RESIDENCIAL","NORMAL",611,19,"REAL","RECIFE",2,-3886050.47627747,-909141.781906752
"FACTIVEL","RESIDENCIAL","NORMAL",612,NA,NA,"JABOATAO DOS GUARARAPES",1,-3886858.24779469,-909870.903926023
"LIGADO","RESIDENCIAL","NORMAL",611,13,"REAL","RECIFE",1,-3885387.34184067,-908174.426322048
"LIGADO","RESIDENCIAL","NORMAL",611,17,"REAL","RECIFE",1,-3885383.6313394,-908177.901360643
"LIGADO","RESIDENCIAL","NORMAL",611,14,"REAL","RECIFE",1,-3885387.76496605,-908180.82033479
"LIGADO","RESIDENCIAL","NORMAL",611,6,"REAL","RECIFE",1,-3885383.99279379,-908183.552642294
"LIGADO","RESIDENCIAL","NORMAL",611,8,"REAL","RECIFE",1,-3885387.94129613,-908185.852580098
"LIGADO","RESIDENCIAL","NORMAL",611,14,"REAL","RECIFE",1,-3885370.53348811,-908178.317875009
"LIGADO","RESIDENCIAL","NORMAL",611,12,"REAL","RECIFE",1,-3885377.22690645,-908180.509185943
"LIGADO","RESIDENCIAL","NORMAL",611,8,"REAL","RECIFE",1,-3885370.35404109,-908173.532120662
"LIGADO","RESIDENCIAL","NORMAL",611,12,"REAL","RECIFE",1,-3885376.88170472,-908175.527093877
"LIGADO","RESIDENCIAL","NORMAL",611,13,"REAL","RECIFE",1,-3885383.26220397,-908172.210384887
"LIGADO","RESIDENCIAL","NORMAL",611,0,"MEDIA HD","RECIFE",1,-3885376.39356875,-908171.229709598
"LIGADO","RESIDENCIAL","NORMAL",611,9,"REAL","RECIFE",1,-3885371.0171713,-908183.428272715
"LIGADO","COMERCIAL","NORMAL",613,10,"REAL","RECIFE",1,-3886720.76265758,-909113.622063541
"LIGADO","COMERCIAL","NORMAL",612,0,"REAL","RECIFE",1,NA,NA
"LIGADO","RESIDENCIAL","NORMAL",613,2,"REAL","RECIFE",1,-3886631.37867245,-907748.922616367
"LIGADO","RESIDENCIAL","NORMAL",611,15,"REAL","RECIFE",1,-3885766.9911754,-908090.462778086
"LIGADO","RESIDENCIAL","NORMAL",611,20,"REAL","RECIFE",1,-3885767.58016683,-908088.803133515
"LIGADO","RESIDENCIAL","NORMAL",611,25,"REAL","RECIFE",1,-3885768.329347,-908086.903971239
"LIGADO","RESIDENCIAL","NORMAL",611,12,"REAL","RECIFE",1,-3885768.9729963,-908085.346543538
"LIGADO","RESIDENCIAL","NORMAL",611,22,"REAL","RECIFE",1,-3885769.87089931,-908083.661035736
"LIGADO","RESIDENCIAL","NORMAL",611,16,"REAL","RECIFE",1,-3885770.53046729,-908081.956524008
"LIGADO","RESIDENCIAL","NORMAL",611,20,"REAL","RECIFE",1,-3885771.24435919,-908080.204895947
"LIGADO","RESIDENCIAL","NORMAL",611,4,"REAL","RECIFE",1,-3885772.13691887,-908078.316191846
"LIGADO","RESIDENCIAL","NORMAL",611,19,"REAL","RECIFE",1,-3885772.9298476,-908076.609881127
"LIGADO","RESIDENCIAL","NORMAL",611,15,"REAL","RECIFE",1,-3885773.65665256,-908074.948325424
"LIGADO","RESIDENCIAL","NORMAL",611,19,"REAL","RECIFE",1,-3885775.08710801,-908075.465256355
"LIGADO","RESIDENCIAL","NORMAL",611,18,"REAL","RECIFE",1,-3885774.41128738,-908077.062828237
"LIGADO","RESIDENCIAL","NORMAL",611,NA,"MEDIA HD","RECIFE",1,-3885773.6723486,-908078.869106703
"LIGADO","RESIDENCIAL","NORMAL",611,22,"REAL","RECIFE",1,-3885772.86160875,-908080.667063968
"LIGADO","RESIDENCIAL","NORMAL",611,13,"REAL","RECIFE",1,-3885772.1068626,-908082.392941076
"LIGADO","RESIDENCIAL","NORMAL",611,17,"REAL","RECIFE",1,-3885771.3597975,-908084.295364206
"LIGADO","RESIDENCIAL","NORMAL",611,19,"REAL","RECIFE",1,-3885770.65458853,-908085.90013318
"LIGADO","RESIDENCIAL","NORMAL",611,11,"REAL","RECIFE",1,-3885769.90384988,-908087.476002645
"LIGADO","RESIDENCIAL","NORMAL",611,NA,"MEDIA HD","RECIFE",1,-3885769.21255585,-908089.181076831
"LIGADO","RESIDENCIAL","NORMAL",611,11,"REAL","RECIFE",1,-3885768.45747574,-908091.019291481
"LIGADO","RESIDENCIAL","NORMAL",611,15,"REAL","RECIFE",1,-3885770.46801706,-908092.014695938
"LIGADO","RESIDENCIAL","NORMAL",611,23,"REAL","RECIFE",1,-3885771.32617902,-908090.307035305
"LIGADO","RESIDENCIAL","NORMAL",611,4,"REAL","RECIFE",1,-3885772.04786327,-908088.463423091
"LIGADO","RESIDENCIAL","NORMAL",611,10,"REAL","RECIFE",1,-3885772.72702349,-908086.679859081
"LIGADO","RESIDENCIAL","NORMAL",611,2,"REAL","RECIFE",1,-3885773.40651766,-908085.097130208
"LIGADO","RESIDENCIAL","NORMAL",611,11,"REAL","RECIFE",1,-3885774.18608806,-908083.374064234
"LIGADO","RESIDENCIAL","NORMAL",611,9,"REAL","RECIFE",1,-3885774.85088805,-908081.674387852
"LIGADO","RESIDENCIAL","NORMAL",611,14,"REAL","RECIFE",1,-3885775.58982683,-908079.852366331
"LIGADO","RESIDENCIAL","NORMAL",611,18,"REAL","RECIFE",1,-3885776.36082562,-908078.070264496
"LIGADO","RESIDENCIAL","NORMAL",611,16,"REAL","RECIFE",1,-3885777.20050855,-908076.381945729
"LIGADO","RESIDENCIAL","NORMAL",611,11,"REAL","RECIFE",1,-3885779.16073346,-908077.168755794
"LIGADO","RESIDENCIAL","NORMAL",611,18,"REAL","RECIFE",1,-3885778.4875845,-908078.745749454
"LIGADO","RESIDENCIAL","NORMAL",611,9,"REAL","RECIFE",1,-3885777.60259454,-908080.47713652
"LIGADO","RESIDENCIAL","NORMAL",611,16,"REAL","RECIFE",1,-3885776.95783206,-908082.159495616
"LIGADO","RESIDENCIAL","NORMAL",611,21,"REAL","RECIFE",1,-3885776.21822536,-908084.100488959
"LIGADO","RESIDENCIAL","NORMAL",611,20,"REAL","RECIFE",1,-3885775.45590948,-908085.679169608
"LIGADO","RESIDENCIAL","NORMAL",611,18,"REAL","RECIFE",1,-3885774.76105323,-908087.34713534
"LIGADO","RESIDENCIAL","NORMAL",611,18,"REAL","RECIFE",1,-3885774.08378544,-908089.283968269
"LIGADO","RESIDENCIAL","NORMAL",611,22,"REAL","RECIFE",1,-3885773.21749716,-908091.115660843
"LIGADO","RESIDENCIAL","NORMAL",611,6,"REAL","RECIFE",1,-3885772.5323257,-908092.824446009
"LIGADO","RESIDENCIAL","NORMAL",611,1,"REAL","RECIFE",1,-3885774.18553146,-908093.474405108
"LIGADO","RESIDENCIAL","NORMAL",611,12,"REAL","RECIFE",1,-3885774.89018383,-908091.736383006
"LIGADO","RESIDENCIAL","NORMAL",611,12,"REAL","RECIFE",1,-3885775.58092127,-908090.188963154
"LIGADO","RESIDENCIAL","NORMAL",611,9,"REAL","RECIFE",1,-3885776.44086434,-908088.300933341
"LIGADO","RESIDENCIAL","NORMAL",611,12,"REAL","RECIFE",1,-3885777.06436481,-908086.741031691
"LIGADO","RESIDENCIAL","NORMAL",611,5,"REAL","RECIFE",1,-3885777.91328724,-908085.001997806
"LIGADO","RESIDENCIAL","NORMAL",611,8,"REAL","RECIFE",1,-3885778.62161317,-908083.198642787
"LIGADO","RESIDENCIAL","NORMAL",611,0,"REAL","RECIFE",1,-3885779.34608041,-908081.452749605
"LIGADO","RESIDENCIAL","NORMAL",611,30,"REAL","RECIFE",1,-3885780.20580084,-908079.68144288
"LIGADO","RESIDENCIAL","NORMAL",611,22,"REAL","RECIFE",1,-3885780.91156641,-908077.998409178
"LIGADO","RESIDENCIAL","NORMAL",611,7,"REAL","RECIFE",1,-3885781.22994015,-908081.455673296
"LIGADO","RESIDENCIAL","NORMAL",611,19,"REAL","RECIFE",1,-3885780.56269113,-908083.366417661
"LIGADO","RESIDENCIAL","NORMAL",611,4,"REAL","RECIFE",1,-3885779.74137592,-908085.177644158
"LIGADO","RESIDENCIAL","NORMAL",611,9,"REAL","RECIFE",1,-3885778.80918651,-908086.999890798
"LIGADO","RESIDENCIAL","NORMAL",611,17,"REAL","RECIFE",1,-3885778.16286554,-908088.578683996
"LIGADO","RESIDENCIAL","NORMAL",611,10,"REAL","RECIFE",1,-3885777.47936387,-908090.266778324
"FACTIVEL","RESIDENCIAL","NORMAL",611,NA,NA,"RECIFE",1,-3885914.71670379,-909305.22463104
"CORTADO","COMERCIAL","NORMAL",611,NA,"CONS CORT","RECIFE",1,-3886089.02254358,-909333.908623932
"LIGADO","RESIDENCIAL","NORMAL",613,5,"REAL","RECIFE",1,-3886572.15559015,-907759.25227798
"LIGADO","RESIDENCIAL","NORMAL",613,4,"REAL","RECIFE",1,-3886568.86565392,-907761.066190237
"LIGADO","RESIDENCIAL","NORMAL",613,3,"REAL","RECIFE",1,-3886572.51504079,-907762.191128482
"LIGADO","RESIDENCIAL","NORMAL",613,7,"REAL","RECIFE",1,-3886569.26551353,-907764.335078235
"LIGADO","COMERCIAL","NORMAL",613,1,"REAL","RECIFE",1,-3886768.69894539,-907983.496848177
"CORTADO","COMERCIAL","NORMAL",613,NA,"CONS CORT","RECIFE",1,-3886961.19728429,-909196.353348128
"LIGADO","COMERCIAL","NORMAL",611,14,"REAL","RECIFE",1,-3886163.5533917,-909366.072150957
"LIGADO","RESIDENCIAL","CORPORATIVO",611,2012,"REAL","RECIFE",66,-3885115.60706746,-908422.726447976
"LIGADO","RESIDENCIAL","NORMAL",611,6,"REAL","RECIFE",1,-3885675.39048525,-908554.665029665
"LIGADO","RESIDENCIAL","NORMAL",611,5,"REAL","RECIFE",1,-3885676.80925216,-908547.359887484
"CORTADO","RESIDENCIAL","NORMAL",613,NA,"MED IMOV","RECIFE",1,-3886512.96423391,-907918.099699211
"LIGADO","RESIDENCIAL","NORMAL",613,23,"REAL","RECIFE",1,-3886493.40072396,-909159.561853885
"LIGADO","RESIDENCIAL","NORMAL",611,14,"REAL","RECIFE",1,NA,NA
"LIGADO","RESIDENCIAL","NORMAL",613,9,"REAL","RECIFE",1,-3886253.42451092,-908909.130419754
"LIGADO","RESIDENCIAL","GRANDE",612,587,"REAL","RECIFE",60,-3885828.55274625,-909695.872707981
"LIGADO","RESIDENCIAL","CORPORATIVO",612,1039,"REAL","RECIFE",60,-3885869.88556186,-909678.552596899
"LIGADO","COMERCIAL","NORMAL",613,16,"REAL","RECIFE",1,-3886669.71677112,-909227.738830512
"LIGADO","RESIDENCIAL","NORMAL",611,12,"REAL","RECIFE",1,-3885377.69533887,-908184.882362343
"LIGADO","RESIDENCIAL","CORPORATIVO",613,1622,"REAL","RECIFE",96,-3886092.24312777,-908982.721350698
"FACTIVEL","RESIDENCIAL","NORMAL",612,NA,NA,"JABOATAO DOS GUARARAPES",1,-3886969.89701381,-909741.045707656
"LIGADO","RESIDENCIAL","NORMAL",613,10,"REAL","RECIFE",1,-3886485.63474233,-908823.483682804
"LIGADO","RESIDENCIAL","NORMAL",613,NA,"MEDIA HD","RECIFE",9,-3886390.77294769,-907921.613175693
"LIGADO","COMERCIAL","NORMAL",611,6,"REAL","RECIFE",1,-3885800.89597535,-909259.222393412
"CORTADO","COMERCIAL","NORMAL",612,NA,"CONS CORT","RECIFE",1,-3885943.12365672,-909744.935821562
"LIGADO","RESIDENCIAL","NORMAL",611,4,"REAL","RECIFE",1,-3885911.52484003,-909302.836923024
"LIGADO","RESIDENCIAL","NORMAL",611,8,"REAL","RECIFE",1,-3885907.71437386,-909308.14120425
"LIGADO","RESIDENCIAL","NORMAL",611,7,"REAL","RECIFE",1,-3885907.73552456,-909304.300157444
"LIGADO","RESIDENCIAL","NORMAL",611,2,"REAL","RECIFE",1,-3885904.6755744,-909309.413269238
"CORTADO","RESIDENCIAL","NORMAL",611,2,"REAL","RECIFE",1,-3885904.46128438,-909305.843795589
"LIGADO","RESIDENCIAL","NORMAL",611,7,"REAL","RECIFE",1,-3885901.79651841,-909306.972933135
"LIGADO","RESIDENCIAL","NORMAL",611,2,"REAL","RECIFE",1,-3885914.7522147,-909301.360419232
"LIGADO","RESIDENCIAL","NORMAL",611,7,"REAL","RECIFE",1,-3885911.22906414,-909306.635012773
"LIGADO","RESIDENCIAL","NORMAL",612,8,"REAL","RECIFE",1,-3885897.34084447,-910193.878793983
"LIGADO","COMERCIAL","NORMAL",613,10,"REAL","RECIFE",1,-3886605.86190746,-909204.79897575
"LIGADO","RESIDENCIAL","NORMAL",613,4,"REAL","RECIFE",1,-3886710.77251252,-908082.695205721
"LIGADO","RESIDENCIAL","NORMAL",613,25,"REAL","RECIFE",2,-3886710.13643295,-908077.753381431
"LIGADO","COMERCIAL","NORMAL",611,16,"REAL","RECIFE",1,-3885245.88437885,-908344.359092646
"LIGADO","RESIDENCIAL","NORMAL",613,3,"REAL","RECIFE",1,-3886699.73707744,-908894.612906742
"LIGADO","COMERCIAL","GRANDE",611,563,"REAL","RECIFE",65,-3885521.62954804,-908279.826836629
"LIGADO","RESIDENCIAL","NORMAL",613,9,"REAL","RECIFE",1,-3886711.73397896,-908091.693427233
"LIGADO","RESIDENCIAL","NORMAL",613,14,"REAL","RECIFE",1,-3886701.6352974,-908834.863325533
"LIGADO","COMERCIAL","NORMAL",613,22,"REAL","RECIFE",1,-3886404.27655852,-908527.075228844
"LIGADO","COMERCIAL","NORMAL",613,11,"REAL","RECIFE",1,-3886421.4477013,-908077.630698881
"CORTADO","COMERCIAL","NORMAL",611,NA,"MEDIA HD","RECIFE",1,-3885042.92668324,-908345.403643473
"CORTADO","COMERCIAL","NORMAL",611,1,"REAL","RECIFE",1,-3885130.65657206,-908538.491230793
"LIGADO","COMERCIAL","NORMAL",611,NA,"N MEDIDO","RECIFE",1,-3885244.27692541,-908872.627261093
"FACTIVEL","COMERCIAL","NORMAL",611,NA,NA,"RECIFE",1,-3885309.4226499,-909077.754318631
"FACTIVEL","COMERCIAL","NORMAL",611,NA,NA,"RECIFE",1,-3885333.83456894,-909126.59455318
"LIGADO","COMERCIAL","NORMAL",611,0,"REAL","RECIFE",1,-3885549.36168222,-909651.838570828
"LIGADO","RESIDENCIAL","NORMAL",613,15,"REAL","RECIFE",1,-3886577.65043154,-909253.953090695
"LIGADO","RESIDENCIAL","NORMAL",613,7,"REAL","RECIFE",1,-3886576.45508285,-909258.249341241
"LIGADO","RESIDENCIAL","NORMAL",613,15,"REAL","RECIFE",1,-3886573.1039209,-909254.908712623
"LIGADO","RESIDENCIAL","NORMAL",613,15,"REAL","RECIFE",1,-3886571.12699806,-909259.505324105
"LIGADO","RESIDENCIAL","NORMAL",613,19,"REAL","RECIFE",1,-3886568.51844843,-909255.982859589
"LIGADO","RESIDENCIAL","NORMAL",613,12,"REAL","RECIFE",1,-3886566.57803839,-909260.514361133
"LIGADO","RESIDENCIAL","NORMAL",613,3,"REAL","RECIFE",1,-3886564.46675292,-909257.00235462
"LIGADO","COMERCIAL","NORMAL",611,1,"REAL","RECIFE",1,-3884904.97790046,-908039.51771119
"CORTADO","COMERCIAL","NORMAL",611,NA,"CONS CORT","RECIFE",1,-3884942.1838799,-908121.825562712
"CORTADO","COMERCIAL","NORMAL",611,NA,"CONS CORT","RECIFE",1,-3885009.90453553,-908272.579875697
"LIGADO","COMERCIAL","NORMAL",611,11,"REAL","RECIFE",1,-3885088.40915551,-908453.70443295
"CORTADO","COMERCIAL","NORMAL",611,NA,"CONS CORT","RECIFE",1,-3885186.79810821,-908684.748103767
"LIGADO","COMERCIAL","NORMAL",611,2,"REAL","RECIFE",1,-3885197.97258134,-908720.09364966
"CORTADO","COMERCIAL","NORMAL",611,NA,"CONS CORT","RECIFE",1,-3885265.83917681,-908931.460185604
"CORTADO","COMERCIAL","NORMAL",611,NA,"CONS CORT","RECIFE",1,-3885286.28834464,-908999.650198824
"FACTIVEL","COMERCIAL","NORMAL",611,NA,NA,"RECIFE",1,-3885362.73800681,-909241.692051573
"CORTADO","COMERCIAL","NORMAL",611,NA,"CONS CORT","RECIFE",1,-3885441.05093462,-909450.948603929
"FACTIVEL","COMERCIAL","NORMAL",611,NA,NA,"RECIFE",1,-3885457.73338484,-909486.860277843
"LIGADO","COMERCIAL","NORMAL",613,NA,"MEDIA HD","RECIFE",1,-3886392.9833075,-907932.571355821
"LIGADO","COMERCIAL","NORMAL",612,3,"REAL","RECIFE",1,-3885567.41191502,-909689.106820915
"FACTIVEL","COMERCIAL","NORMAL",612,NA,NA,"RECIFE",1,-3885620.90972458,-909811.762887444
"FACTIVEL","COMERCIAL","NORMAL",612,NA,NA,"RECIFE",1,-3885651.64214168,-909880.092552142
"FACTIVEL","COMERCIAL","NORMAL",612,NA,NA,"RECIFE",1,-3885684.34380057,-909952.280627833
"FACTIVEL","COMERCIAL","NORMAL",612,NA,NA,"RECIFE",1,-3885739.98918576,-910069.93936627
"FACTIVEL","COMERCIAL","NORMAL",612,NA,NA,"RECIFE",1,-3885792.937411,-910188.005948871
"FACTIVEL","COMERCIAL","NORMAL",612,NA,NA,"RECIFE",1,-3885827.83362233,-910273.492221315
"FACTIVEL","COMERCIAL","NORMAL",612,NA,NA,"RECIFE",1,-3885864.1258914,-910364.46254058
"LIGADO","COMERCIAL","NORMAL",613,12,"REAL","RECIFE",1,-3886152.26848964,-908905.625412639
"LIGADO","RESIDENCIAL","NORMAL",612,14,"REAL","JABOATAO DOS GUARARAPES",1,-3887030.0053087,-909827.984149258
"FACTIVEL","INDUSTRIAL","NORMAL",611,NA,NA,"RECIFE",1,-3885442.47192793,-908949.225093643
"LIGADO","PUBLICO","NORMAL",613,7,"REAL","RECIFE",1,-3887022.27673041,-909536.084196759
"LIGADO","RESIDENCIAL","NORMAL",611,4,"REAL","RECIFE",1,-3885811.99141164,-908586.480752064
"LIGADO","RESIDENCIAL","NORMAL",611,3,"REAL","RECIFE",1,-3885811.21640534,-908588.837498125
"LIGADO","RESIDENCIAL","NORMAL",611,15,"REAL","RECIFE",1,-3885814.88738819,-908589.793330846
"LIGADO","RESIDENCIAL","NORMAL",611,NA,"MEDIA HD","RECIFE",1,-3885815.46290996,-908587.666771741
"LIGADO","RESIDENCIAL","NORMAL",611,0,"REAL","RECIFE",1,-3885818.11977224,-908590.959334347
"LIGADO","RESIDENCIAL","NORMAL",611,7,"REAL","RECIFE",1,-3885818.78635336,-908588.8098352
"LIGADO","RESIDENCIAL","NORMAL",611,10,"REAL","RECIFE",1,-3885821.31686803,-908592.07248595
"LIGADO","RESIDENCIAL","NORMAL",611,11,"REAL","RECIFE",1,-3885822.00103761,-908589.924673514
"LIGADO","RESIDENCIAL","NORMAL",611,4,"REAL","RECIFE",1,-3885825.16195456,-908593.590798238
"LIGADO","RESIDENCIAL","NORMAL",611,7,"REAL","RECIFE",1,-3885825.72723493,-908591.151625413
"LIGADO","RESIDENCIAL","NORMAL",611,10,"REAL","RECIFE",1,-3885828.94870967,-908594.742295668
"LIGADO","RESIDENCIAL","NORMAL",611,4,"REAL","RECIFE",1,-3885829.56909319,-908592.591446932
"LIGADO","RESIDENCIAL","NORMAL",611,12,"REAL","RECIFE",1,-3885832.42833432,-908595.945633005
"LIGADO","RESIDENCIAL","NORMAL",611,15,"REAL","RECIFE",1,-3885833.08322688,-908593.834029576
